r1bqk1nr/pp3pbp/2n1p1p1/3pP3/3P4/P4N2/1P3PPP/RNBQKB1R w KQkq -,f1b5 c8d7 b1c3 a7a6 b5a4 b7b5 a4b3 f7f6 e1h1 f6e5
rnbqkb1r/pp3p2/3p1n1p/2pPp1p1/7B/2N5/PPP1PPPP/R2QKBNR w KQkq -,h4g5 h6g5 g1f3 g5g4 f3d2 e5e4 d2e4 f6e4 c3e4 d8e7
rn1qk1nr/pbp2ppp/1p1bp3/8/3P4/2N2N2/PPP2PPP/R1BQKB1R w KQkq -,f1b5 b8d7 c1g5 g8e7 e1h1 h7h6 g5h4 a7a6 b5d3 e8h8
r2qkbnr/pp2pppp/2n5/3p4/6b1/2N2NP1/PPPP1P1P/R1BQKB1R w KQkq -,f1e2 e7e6 e1h1 g8f6 d2d4 a8c8 f3e5 g4e2 c3e2 c6e5
r1br4/1p2np1p/4p1p1/pqp1Bk2/2N1R3/1P1P2P1/1PP2PBP/R5K1 w - -,f1e2 e7e6 e1h1 g8f6 d2d4 a8c8 f3e5 g4e2 c3e2 c6e5
r3qrk1/1ppb1p1n/n2p1bp1/p2Pp2p/2P1P2B/PPN2P2/3NB1PP/R2Q1RK1 w - -,h4f6 h7f6 d1e1 e8e7 h2h4 g8g7 e1g3 a6c5 g3f2 f8h8
r2b1rk1/5ppp/p3p3/n2p1b2/2P5/N3BP2/PP2B1PP/3R1RK1 w - -,c4d5 e6d5 d1d5 f5e6 d5d2 f8e8 g1f2 d8e7 a3c2 a5c4
r2b1rk1/5ppp/p3p3/n2p4/2P1b3/N3B3/PP2BPPP/3R1RK1 w - -,f2f3 e4f5 g2g4 f5g6 c4d5 e6d5 d1d5 f8e8 f1d1 d8f6
r1bqkbnr/pppp2pp/2n5/5p2/3pP3/1P3N2/P1P2PPP/RNBQKB1R w KQkq -,d1e2 g8f6 b1d2 f8e7 e4e5 f6d5 c1b2 d5c3 b2c3 d4c3
rnbq1rk1/pppp1pbp/5np1/4p3/4P3/2N3P1/PPPPNPBP/R1BQK2R w KQ -,e1h1 d7d6 h2h3 c7c5 f2f4 b8c6 f4f5 c6d4 g3g4 h7h6
r3qrk1/1b2b1B1/pp2pp2/2pp3Q/5P2/1P2PR2/P1PP2PP/R5K1 w - -,f2f4 d7d5 f4e5 f6e4 d2d4 e4c3 b2c3 f7f6 e1h1 f6e5
r2b1rk1/5ppp/p2R4/n7/8/N3BP2/bP2B1PP/5RK1 w - -,d6a6 a8a6 e2a6 d8e7 f1c1 a2e6 c1c7 e7d6 c7c2 f8a8
rnb1k1nr/ppp2ppp/4pq2/3p4/2PP4/2P2N2/P3PPPP/R1BQKB1R w KQkq -,c1g5 f6f5 e2e3 g8f6 g5f4 d5c4 f1c4 f5a5 e1h1 f6d5
rn1qkb1r/1b2pppp/p2p1n2/1pp5/4P3/1B1P1N1P/PPP2PP1/RNBQK2R w KQkq -,c1f4 g7g6 c2c3 f8g7 a2a4 b8d7 b1d2 e8h8 e1h1 e7e5
rnb1kb1r/pp2pppp/5n2/q1p5/3P4/2N1P3/PP3PPP/R1BQKBNR w KQkq -,d4d5 e7e6 c1d2 f8e7 f1b5 c8d7 b5d7 b8d7 d5e6 f7e6
r1b1kb1r/p1ppqppp/2N2n2/8/8/8/PPPPQPPP/RNB1K2R w KQkq -,c6e7 f8e7 e1h1 e8f8 e2c4 c7c6 f1e1 a8b8 e1e7 f8e7
r2qkb1r/pppb1ppp/2np1n2/1B2p3/8/1P2PQ2/PBPP1PPP/RN2K1NR w KQkq -,d2d3 a7a6 b5c6 d7c6 e3e4 d6d5 b1d2 f8b4 c2c3 b4d6
r1bqkbnr/pppp1p2/2n4p/6p1/3PPB2/5N2/PPP3PP/RN1QKB1R w KQkq -,f4e3 f8g7 b1c3 g5g4 f3g1 d7d5 c3d5 g8e7 d5f4 g7d4
r1bqkb1r/p1p3pp/2p2p2/3pN3/4n3/3P4/PPP1QPPP/RNB1K2R w KQkq -,e5c6 d8d6 d3e4 d5d4 e2h5 g7g6 h5d5 c8b7 d5d6 f8d6
rnbq1rk1/ppp1ppbp/3p1np1/3P4/2B1P3/5P2/PPP3PP/RNBQK1NR w KQ -,g1e2 c7c6 a2a4 d8a5 c2c3 b8d7 c1e3 d7e5 b2b4 a5c7
r1bqk2r/pp2bppp/2n1pn2/6B1/2pP4/2NB1N2/PP3PPP/R2QK2R w KQkq -,g5f6 e7f6 d3c4 e8h8 c3e2 b7b5 c4d3 c8b7 e1h1 d8b6
rn2kb1r/pb1p1ppp/3p1n2/qpp5/5B2/2P1P3/PP3PPP/RN1QKBNR w KQkq -,g1h3 b8c6 f1e2 a5b6 e1h1 c6e5 a2a4 b5a4 b1d2 f8e7
r1bqkbnr/1pp3pp/p1n1pp2/3p4/3P1B2/4PN2/PPPN1PPP/R2QKB1R w KQkq -,c2c4 f8d6 f4d6 c7d6 c4d5 e6d5 f1d3 g8e7 e1h1 e8h8
rn1qkb1r/pp4pp/2p2n2/3ppb2/B7/5N2/PPPP1PPP/RNBQK2R w KQkq -,h2h3 f8d6 e1h1 e8h8 d2d3 b8d7 c2c3 d7c5 a4c2 f5d3
rnbqkbnr/ppp1ppp1/7p/3p4/8/3PP3/PPP2PPP/RNBQKBNR w KQkq -,
r2qkb1r/pb1ppppp/2n2n2/1p6/3PP3/3B4/PP1N1PPP/R1BQK1NR w KQkq -,g1f3 e7e6 e1h1 f8e7 f1e1 e8h8 d2b3 a7a6 b3c5 b7c8
rnb1k2r/pp2ppbp/3p1np1/q1P5/2B1P3/2N2N2/PPP2PPP/R1BQK2R w KQkq -,f3g5 d6d5 e4d5 h7h6 g5f3 f6e4 e1h1 e4c3 b2c3 a5c5
r1bqk2r/ppp2ppp/2n5/3nN3/8/6P1/PP1PPbBP/RNBQ1RK1 w kq -,f1f2 c6e5 h2h3 d5e7 b1c3 e8h8 d2d4 e5c6 e2e3 d8d6
3r2k1/1n1Rbppp/R3r3/1B6/1P6/1b3P2/2N2BPP/6K1 w - -,a6e6 f7e6 d7e7 b3c2 e7e6 d8d1 e6e1 d1e1 f2e1 b7d6
rnbq1b1r/ppp2kpp/8/3pP3/4n3/8/PPPP1PPP/RNBQKB1R w KQ -,d2d4 c7c5 b1c3 c5d4 c3e4 d5e4 f1c4 f7e8 e1h1 b8c6
6k1/1n1rbppp/4R3/1B6/1P6/1b3P2/2N2BPP/6K1 w - -,e6e1 d7c7 f2b6 b3c2 b6c7 e7b4 e1e8 b4f8 e8b8 b7c5
6k1/1nr1bppp/8/1B6/1P6/1b3P2/2N2BPP/4R1K1 w - -,f2b6 b3c2 b6c7 e7b4 e1e8 b4f8 b5c4 h7h5 e8b8 b7c5
8/8/b4N2/p3kP1P/8/p7/2P5/2K5 w - -,f6e4 a6c4 f5f6 c4g8 h5h6 e5e6 c2c4 e6e5 h6h7 g8h7
r1bq1rk1/2p3bp/1p1p2p1/p1nPpp2/2P1P3/1PN1B1P1/P2Q1PBP/R4RK1 w - -,f2f4 f5e4 f4e5 g7e5 e3d4 e5d4 d2d4 c8d7 c3e4 c5e4
r1bqkb1r/pppp2pp/2n2p1n/6N1/2BpP3/8/PPP2PPP/RNBQK2R w KQkq -,c2c3 f6g5 h2h4 d8e7 e1h1 g5h4 c3d4 h4h3 g2g3 e7d6
rn1qk1nr/pbpp1pp1/1p2p2p/8/2BPP3/2b2N2/PPPB1PPP/R2QK2R w KQkq -,d4d5 c3b2 a1b1 e6d5 e4d5 b2f6 e1h1 g8e7 d5d6 c7d6
r2qkb1r/1pp1pppp/p1n2n2/1B1pNb2/3P4/4P3/PPP2PPP/RNBQK2R w KQkq -,b5c6 b7c6 c2c4 g7g6 f2f3 f8g7 c4c5 f6h5 e5c6 d8d7
rn1qkb1r/pp2pppp/2p2n2/3pNb2/3P1B2/8/PPP1PPPP/RN1QKB1R w KQkq -,e2e3 b8d7 f1d3 d7e5 f4e5 f5d3 c2d3 e7e6 b1c3 f8e7
8/2k5/2B5/2K5/2N5/8/8/8 w - -,c2c3 b8d7 e2e3 d8b6 e5d7 f6d7 d1b3 h7h5 b1d2 e7e6
8/8/8/5k2/2B5/8/4NK2/8 w - -,c2c3 b8d7 e2e3 d8b6 e5d7 f6d7 d1b3 h7h5 b1d2 e7e6
rnbqk1nr/ppppp1bp/5pp1/8/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -,b1c3 d7d6 f1c4 g8h6 a2a4 e7e6 a4a5 e8h8 e1h1 b8c6
r1bq1rk1/pp2ppbp/2np1np1/2p5/2PP4/4P1P1/PP2NPBP/RNBQ1RK1 w - -,b1c3 c5d4 e3d4 e7e5 d4e5 d6e5 c1e3 c8f5 c3d5 f5g4
r1bqk2r/1p1pppbp/2n2np1/p7/P3P3/1NN5/1PP2PPP/R1BQKB1R w KQkq -,f1b5 e8h8 e1h1 d7d6 f1e1 c6b4 c3b1 b4a6 c2c3 f6d7
r1bqnrk1/pppnppbp/3p2p1/8/3P1B2/2PBPN2/PP1N1PPP/R2QK2R w KQ -,e1h1 c7c5 a2a4 e8c7 e3e4 b7b6 f4e3 c8b7 b2b4 d6d5
rnbr2k1/pp2ppbp/5np1/2p5/4P3/2N1BP2/PPP3PP/R3KBNR w KQ -,e3c5 b8c6 f1b5 f6d7 c5a3 d7e5 g1e2 c8e6 b2b3 a7a6
r1b1kbnr/pppp1ppp/2n5/4p3/3Pq3/2P2N2/PP3PPP/RNBQKB1R w KQkq -,e1d2 e4g6 d4d5 e5e4 d5c6 e4f3 d1f3 g6c6 f3c6 d7c6
r1bqk1nr/ppp2ppp/2nb4/1B1p4/8/3P4/PPP2PPP/RNBQK1NR w KQkq -,g1e2 g8f6 d3d4 e8h8 b1c3 c6e7 c1f4 d6f4 e2f4 c7c6
rn1qkbnr/pp3ppp/3p4/2p1p3/4P1b1/3P1N2/PPP1BPPP/RNBQK2R w KQkq -,e1h1 f8e7 c2c4 h7h6 f3e1 g4e2 d1e2 b8c6 e1f3 e7g5
rnbqkb1r/pp3ppp/4p3/2PnP3/8/5N2/PP3PPP/RNBQKB1R w KQkq -,c1g5 d8d7 d1c1 d7c6 f1c4 h7h6 g5h4 f8c5 e1h1 e8h8
rn2kb1r/pp3ppp/1qp1pn2/3p4/3P1Bb1/4PN2/PPPNBPPP/R2QK2R w KQkq -,c2c4 f8e7 c4c5 b6d8 a2a4 b8d7 a4a5 e8h8 e1h1 h7h6
rnbq1rk1/pp3pbp/2pp1np1/4p3/3PP3/2N1BP2/PPPQ2PP/2KR1BNR w - -,d4e5 f6d7 e5d6 b7b5 h2h4 b5b4 c3b1 f8e8 h4h5 a7a5
r1bqkb1r/pp3p1p/2nppnp1/2p5/4PP2/3P1N2/PPP1B1PP/RNBQ1RK1 w kq -,a2a4 f8g7 c2c3 e8h8 b1a3 b7b6 d1e1 c8a6 b2b3 a6b7
r2qk2r/ppp2ppp/2nbpn2/3p4/3P4/P2QPN1P/1PP2PP1/RNB1K2R w KQkq -,c2c4 e6e5 d4e5 c6e5 f3e5 d6e5 f2f4 e5d6 c4d5 f6d5
rnb1kb1r/1pppqppp/p6n/4Q3/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq -,e5e7 f8e7 b1c3 b8c6 g1f3 e8h8 d2d3 d7d6 c1h6 g7h6
r1bqk2r/pppn1ppp/5b2/4p3/2P5/2N2N2/PP2PPPP/R2QKB1R w KQkq -,g2g3 c7c6 f1h3 e8h8 d1c2 g7g6 e1h1 f6g7 a1d1 d8e7
r1bq1rk1/pppnnpbp/3p2p1/4p3/2P5/2N1P1P1/PP1PNPBP/R1BQ1RK1 w - -,b2b3 f8e8 c1b2 a7a5 a1c1 c7c6 d2d4 e5d4 e2d4 a5a4
r1bqkbnr/1pp2pp1/p1np3p/4p3/4P3/P1N2N1P/1PPP1PP1/R1BQKB1R w KQkq -,d2d4 g8f6 c1e3 b7b5 d4d5 c6e7 f1e2 c8b7 f3h2 e7g6
rn1qkb1r/ppp2p1p/4ppb1/8/3PP3/2N5/PPP3PP/R2QKBNR w KQkq -,d1d3 f6f5 d3b5 b8c6 b5b7 c6d4 e1a1 f8h6 c1b1 e8h8
r1bqkbnr/1ppp1pp1/p1n4p/4p3/4P3/2N2NP1/PPPP1P1P/R1BQKB1R w KQkq -,d2d4 d7d6 h2h3 g8f6 f1g2 f8e7 e1h1 b7b5 d4e5 d6e5
rnb1kbnr/ppp1pppp/8/8/3P4/2N5/PPP2PPP/R1BqKBNR w KQkq -,c3d1 b8c6 f1b5 e7e6 g1f3 g8f6 d1e3 f8d6 e1h1 c8d7
rnbqk1nr/pp3pbp/3pp1p1/2p5/4P3/2NP1N2/PPP1BPPP/R1BQK2R w KQkq -,d3d4 c5d4 f3d4 a7a6 c1e3 b8c6 d1d2 c6d4 e3d4 g8f6
rn1q1rk1/pbppnppp/1p2p3/8/3PP3/2PB1N2/P1P2PPP/R1BQ1RK1 w - -,a2a4 b8c6 f1e1 e7g6 c1g5 c6e7 c3c4 h7h6 g5c1 e7c6
rnbqkb1r/pp3ppp/5n2/2ppp3/8/P1PPP3/1P3PPP/RNBQKBNR w KQkq -,g1f3 b8c6 b1d2 a7a5 e3e4 f8e7 e4d5 f6d5 g2g3 e8h8
rnb1k2r/ppp2ppp/3q4/8/2P1n3/P4N2/1P1bPPPP/R1BQKB1R w KQkq -,d1d2 e4d2 c1d2 b8d7 d2c3 e8h8 e2e3 d6g6 f1e2 d7f6
8/5K2/8/5k1P/8/8/8/8 w - -,d1d2 e4d2 c1d2 b8d7 d2c3 e8h8 e2e3 d6g6 f1e2 d7f6
rn1qk2r/pbp1bppp/1p1ppn2/6B1/2PPP3/2N2P2/PP4PP/R2QKBNR w KQkq -,g1h3 e8h8 d1d2 a7a6 g5e3 b6b5 b2b3 d6d5 e4e5 f6d7
rnbqk2r/ppp3bp/3ppnp1/5p2/2PP1B2/4PN1P/PP3PP1/RN1QKB1R w KQkq -,b1c3 e8h8 f4h2 b7b6 f1e2 d8e7 e1h1 c8b7 b2b4 a7a5
r3kbnr/pp2pppp/2n5/3q4/3p2b1/2PB1N2/PP3PPP/RNBQK2R w KQkq -,e1h1 g4f3 d1f3 d5f3 g2f3 e7e6 c3d4 e8a8 c1e3 c6d4
rn1qkbnr/pp3ppp/4p3/2ppP3/3P4/2P2b1P/PP2BPP1/RNBQK2R w KQkq -,d1b3 f3e2 b3b7 b8d7 e1e2 a7a5 c1e3 a8b8 b7a6 b8b6
rnbq1rk1/4ppbp/2pp1npB/p7/1p1PP2P/2N2P2/PPPQ2P1/2KR1BNR w - -,c3a4 f6h5 h6g7 g8g7 f1d3 e7e5 g1e2 d8f6 d4e5 d6e5
rnbqkbnr/p1p2ppp/4p3/1p1p4/3P4/2N2N2/PPP1PPPP/R1BQKB1R w KQkq -,c3b5 c8a6 e2e3 c7c6 b5c3 a6f1 e1f1 b8d7 g2g3 g8f6
8/2p5/3p4/KP5r/1R3p1k/8/4P1P1/8 w - -,
r1b1kbnr/1pp2ppp/p1p5/4q3/4P3/2N5/PPPP1PPP/R1BQK2R w KQkq -,d2d3 c8d7 e1h1 e8a8 d3d4 e5e6 d1d3 e6g6 c3e2 h7h5
rnbq1rk1/pp3ppp/2p1pn2/3p4/3P4/3BPNb1/PPPN1PPP/R2QK2R w KQ -,e3e4 d5e4 h2g3 e4d3 d2c4 d3c2 d1c2 b8a6 g3g4 a6b4
rn1qkb1r/pp2pppp/2p2n2/3p4/3P4/2NBPb2/PPP2PPP/R1BQK2R w KQkq -,d1d2 f3g2 h1g1 g2e4 c3d5 c6d5 c2c3 d8c7 d3b5 b8d7
7k/4Q3/8/8/2K5/8/8/8 w - -,d1d2 f3g2 h1g1 g2e4 c3d5 c6d5 c2c3 d8c7 d3b5 b8d7
rnbq1rk1/pp3ppp/3ppn2/2b5/4P3/2NB1N2/PPP2PPP/R1BQK2R w KQ -,b2b3 a7a6 e1h1 h7h6 c1b2 e6e5 c3e2 b7b5 e2g3 b8c6
r1bqk2r/pppp1ppp/5n2/2b1p3/2BnP3/5N2/PPP2PPP/RNBQK2R w KQkq -,f3d4 c5d4 d1f3 d7d6 e1h1 a7a5 b1c3 d4c3 b2c3 e8h8
r1b1kbnr/2pp1ppp/p1p5/8/4q1N1/8/PPPP1PPP/RNBQK2R w KQkq -,e1f1 d7d5 h2h3 f8d6 d2d4 g8e7 b1c3 e4e6 d1e2 e8h8
8/8/8/1k1B4/8/2K5/8/3N4 w - -,e1f1 d7d5 h2h3 f8d6 d2d4 g8e7 b1c3 e4e6 d1e2 e8h8
r2qk2r/ppp1ppbp/2n2np1/3p4/3P2b1/2PBPN2/PP1N1PPP/R1BQK2R w KQkq -,d1b3 a8b8 e1h1 e8h8 h2h3 g4f3 d2f3 f8e8 f1d1 d8d6
rn1qkbnr/ppp2ppp/3p4/8/2Pp2b1/2N2N2/PP2PPPP/R1BQKB1R w KQkq -,f3d4 g8f6 g2g3 g4d7 f1g2 b8c6 e1h1 g7g6 c1f4 f8g7
r1bqkbnr/pppp1npp/8/7Q/4P3/8/PPP2PPP/RNB1KB1R w KQkq -,f1b5 f8b4 c2c3 b4d6 f2f4 g8f6 h5f3 e8h8 e4e5 f7e5
r1b1kbnr/pppp1npp/5q2/7Q/2B1P3/8/PPP2PPP/RNB1K2R w KQkq -,e1h1 d7d6 b1c3 c7c6 h5e2 f6e7 f2f4 d6d5 e4d5 e7e2
r1b1k1nr/pppp1ppp/8/4P3/1b2P2q/2N5/PPP3PP/R1BQKBNR w KQkq -,e1e2 b4c3 b2c3 h4e4 e2f2 e4e5 g1f3 e5c3 f1d3 g8e7
rnbqkbnr/pp3ppp/2p5/4p3/3Pp3/2N2N2/PPP2PPP/R1BQKB1R w KQkq -,c3e4 g8f6 d1e2 f6e4 e2e4 c8e6 f3e5 f8e7 f1c4 e6c4
r2qk2r/ppp1bppp/2np1n2/4p1B1/2P1P3/2P2N2/PP3PPP/RN1QK2R w KQkq -,b1d2 e8h8 e1h1 a7a5 f1e1 f6h5 g5e7 d8e7 d2f1 h5f4
rn1qkb1r/pbp2ppp/1p2pn2/8/2p5/1P2PN2/PB1PBPPP/RN1QK2R w KQkq -,b1c3 c4b3 d1b3 b8d7 e1h1 a7a6 a2a4 c7c5 d2d3 f8e7
r1b1k1nr/pppp1ppp/8/4P3/4P2q/2b5/PPP1K1PP/R1BQ1BNR w kq -,b2c3 h4e4 e2f2 e4e5 g1f3 e5c3 f1d3 g8e7 d1e2 d7d6
rnbqkbnr/pp3ppp/4p3/3pP3/3p4/5N1P/PPP2PP1/RNBQKB1R w KQkq -,f1d3 b8c6 e1h1 f8c5 b1d2 c5b6 a2a4 g8e7 d2b3 c8d7
r1bqkb1r/pp3ppp/2nppn2/2p5/2B1PP2/8/PPPPQ1PP/RNB1K1NR w KQkq -,c2c3 f6e4 e2e4 d6d5 c4d5 d8d5 d2d3 b7b6 g1f3 c8a6
7k/3n2bB/2p1rqQ1/2Pp4/5B2/r6P/5PP1/4R1K1 w - -,e1f1 f6g6 h7g6 e6g6 h3h4 d7c5 f4e3 c5d3 f1d1 g6e6
rnbqkb1r/pp3ppp/2pp1n2/8/3QP3/2N2N2/PPP2PPP/R1B1KB1R w KQkq -,c1f4 d8b6 e1a1 c8g4 f1e2 b8d7 f4d6 b6d4 d1d4 f8d6
r1b1k2r/pp1p1ppp/2n1pn2/q1p5/1bPP4/PQN2N2/1P2PPPP/R1B1KB1R w KQkq -,d4d5 b4c3 b2c3 e6d5 c4d5 f6d5 c1d2 d5f6 c3c4 a5d8
r1bqkbnr/ppp3pp/2n1pp2/3pP3/5P2/2N5/PPPP2PP/R1BQKBNR w KQkq -,d2d4 f6e5 d4e5 g8h6 g1f3 d8d7 a2a3 b7b6 f1d3 c8b7
r1bqk2r/ppp1bppp/3p1n2/8/2BnP3/2N5/PPP2PPP/R1BQK2R w KQkq -,f2f4 c7c5 c1e3 d4c6 d1d2 e8h8 c4e2 c8e6 e1a1 a7a6
r2qk2r/ppp2ppp/2n2n2/3ppb2/8/3P1NP1/PPPNPbBP/R1BQR1K1 w kq -,g1h1 f2e1 d1e1 c6b4 e1g1 b4c2 a1b1 d8d6 b2b3 e8h8
r2qkb1r/pp3ppp/2np1n2/2p1p2b/4P3/2PP1N1P/PP2BPP1/RNBQ1RK1 w kq -,f1e1 d8c7 b1d2 f8e7 d2c4 e8h8 c4e3 e7d8 a2a3 c6e7
2b4k/p3q2p/2p1p3/2PpPpr1/3P3Q/4b2B/5B1P/R6K w - -,a1f1 e3f2 h4f2 c8a6 f1a1 a6c4 f2d2 h7h6 a1a3 h8h7
rnbqkb1r/1ppppppp/5n2/p7/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq -,e2e4 e7e6 f1d3 d7d5 e4e5 f6d7 c3e2 c7c5 c2c3 a5a4
r1bqkb1r/ppp2p2/2np1npp/4p3/2B1P3/3P1Q1N/PPP2PPP/RNB1K2R w KQkq -,c2c3 f8g7 h3g1 e8h8 c4b3 a7a5 g1e2 c8g4 f3e3 d6d5
r2qkb1r/ppp1pppp/5P2/8/2P3b1/2p5/PP2PPPP/R1BQKB1R w KQkq -,d1d5 d8d5 c4d5 c3b2 c1b2 e7f6 f2f3 g4d7 b2d4 f8d6
rnbqkb1r/pp4pp/2pp1n2/4pp2/8/3P1NP1/PPP1PPBP/RNBQ1RK1 w kq -,a2a3 a7a5 c2c4 f8e7 c4c5 e8h8 b1d2 d6c5 f3e5 c8e6
r1bqkb1r/pp2nppp/2npp3/8/2PNP3/2N5/PP3PPP/R1BQKB1R w KQkq -,d4c2 a7a6 f1e2 e7g8 c1e3 f8e7 f2f4 b7b6 d1d3 g8f6
rnbqk1nr/pp1p1ppp/8/b2pp3/1P2P1Q1/8/P1PP1PPP/R1B1KBNR w KQkq -,f2f4 g8f6 g4g5 a5b4 f4e5 f6e4 g5g7 h8f8 f1d3 d8h4
r1bqkb1r/1p1n1ppp/p2ppn2/2p5/2B1P3/2P2N2/PP1P1PPP/RNBQR1K1 w kq -,a2a4 f8e7 d2d4 d6d5 e4d5 e6d5 c4b3 e8h8 h2h3 e7d6
r1bqkb1r/pppp1ppp/5n2/1B2n3/4P3/8/PPP2PPP/RNBQK1NR w KQkq -,b5e2 d7d5 g1f3 e5g4 e1h1 f6e4 b1c3 e4c3 b2c3 f8d6
8/8/8/3k4/8/2K1r3/8/8 w - -,b5e2 d7d5 g1f3 e5g4 e1h1 f6e4 b1c3 e4c3 b2c3 f8d6
rnbqkbnr/7p/8/ppppppp1/8/PPPPPPP1/7P/RNBQKBNR w KQkq -,d3d4 d8b6 d4e5 b8c6 f3f4 g5g4 f1g2 c8b7 g1e2 h7h5
r1bqk2r/ppp1nppp/2np4/1BbNp3/4P3/5N2/PPPP1PPP/R1BQK2R w KQkq -,c2c3 e8h8 b2b4 c5b6 d5b6 a7b6 e1h1 f7f5 d2d3 g8h8
r2qk2r/pppbnppp/2np4/1BbNp3/4P3/5N2/PPPP1PPP/R1BQ1RK1 w kq -,d5e7 d8e7 c2c3 e8h8 a2a4 a7a6 b5c4 c5a7 b2b4 d7e6
rn1qkb1r/pp3ppp/2p2n2/3p4/2BPPpb1/2N2N2/PPP3PP/R1BQ1RK1 w kq -,c4e2 d5e4 f3g5 g4e2 d1e2 d8d4 g1h1 e4e3 g2g3 f8e7
rnb1k1nr/pp1pppbp/1q4p1/2pP4/5B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,a1c1 b6b2 c3b1 g8f6 c2c4 b2a2 f2f3 a2a5 f4d2 a5d8
r1bqkbnr/ppp2ppp/2n5/3pp3/P6P/1P6/2PPPPP1/RNBQKBNR w KQkq -,e2e3 f8d6 c1a3 g8e7 a3d6 d8d6 g1e2 c8f5 e2g3 f5e6
rn1qk2r/pbpp2pp/1p2pn2/8/1bPPp3/2N5/PPB1NPPP/R1BQK2R w KQkq -,h2h3 b7a6 c2b3 b8c6 e1h1 c6a5 c1g5 h7h6 g5f6 d8f6
r1bqkbnr/ppp2p1p/2np2p1/1B6/3pP3/5N2/PPP2PPP/RNBQ1RK1 w kq -,d1d4 f7f6 d4c3 c8d7 a2a4 f8g7 f1e1 g8h6 a4a5 a7a6
rnbqkb1r/pp2pppp/2p5/3p4/4n3/2N2N2/PPPPQPPP/R1B1KB1R w KQkq -,d2d4 d8a5 e2e3 c8f5 f3h4 e4d6 c1d2 a5d8 h4f5 d6f5
r2qkb1r/pp2pppp/2n2n2/3pN3/3P4/3Q4/PPP2PPP/RNB1K2R w KQkq -,c1f4 e7e6 e5c6 b7c6 e1h1 f8e7 c2c4 d5c4 d3c4 e8h8
r1b1kbnr/ppppqppp/8/3Pp3/3nP3/2P5/PP3PPP/RNBQKBNR w KQkq -,c3d4 e5d4 f1d3 g8f6 g1f3 f6d5 e1h1 d5b4 f3d4 b4d3
rnbqk2r/pp2ppbp/3p2p1/2pnP3/3P1P2/2PB4/PP4PP/RNBQK1NR w KQkq -,d3e4 d5c7 g1f3 e8h8 e1h1 b8c6 c1e3 a8b8 d4c5 d6e5
r1bqk2r/1ppnbppp/p3pn2/8/2pP4/2N2NP1/PP2PPBP/R1BQ1RK1 w kq -,a2a4 e8h8 e2e4 c7c5 c1f4 d8b6 d4d5 b6b2 d1e1 e6d5
r1b1k1nr/pppp1pp1/2n2q1p/4p3/2B1P3/3PbN2/PPP2PPP/RN1Q1RK1 w kq -,b1c3 e3b6 a2a4 d7d6 d3d4 c6d4 a4a5 d4f3 d1f3 f6f3
r3k2r/ppp2ppp/n2b1q2/4p3/2P3b1/2P2N2/P1BP1PPP/R1BQ1RK1 w kq -,d2d4 g4f3 d1f3 f6f3 g2f3 e5d4 c2a4 c7c6 f1e1 e8d7
r3k2r/ppp2ppp/n2b4/8/2Pp4/2P2P2/P1B2P1P/R1B2RK1 w kq -,c2a4 e8d8 c3d4 c7c5 d4d5 d8c7 f3f4 a8d8 f1e1 h7h6
rnbq1rk1/pp3ppp/2p2n2/2bpp3/4P3/1BNP3P/PPP2PP1/R1BQK1NR w KQ -,d1f3 c5b4 a2a3 b4a5 c1d2 c8e6 g1e2 d5d4 c3b1 e6b3
r2qkb1r/1pp2ppp/p1npbn2/1B2p3/4P3/2P2Q1P/PP1P1PP1/RNB1K1NR w KQkq -,b5d3 d6d5 d3c2 d5e4 f3d1 e6c4 g1e2 c4d3 e1h1 h7h5
rnb1kbnr/ppp2ppp/8/4P3/8/8/PPP1PPPP/R1BqKBNR w KQkq -,e1d1 b8c6 g1f3 g8e7 e2e3 g7g6 b2b3 f8g7 c1b2 c8g4
r1bqkbnr/5ppp/p1n1p3/1pppP3/5P2/2NP1N2/PPP3PP/R1BQKB1R w KQkq -,g2g3 h7h5 d3d4 g8h6 c3e2 d8a5 c1d2 b5b4 a2a3 a5b6
rnbqk2r/pp2bpp1/5n1p/2pp4/3P4/2PB1N2/PP3PPP/RNBQ1RK1 w kq -,d4c5 e7c5 f1e1 c8e6 b1d2 e8h8 d2b3 c5b6 c1f4 f8e8
r1bqk2r/pp2ppbp/2n2np1/3p4/3P1B2/2PB4/PP1Q1PPP/RN2K1NR w KQkq -,g1e2 e8h8 e1h1 f8e8 f1e1 e7e5 d4e5 c6e5 e2g3 e5d3
r2qkbnr/p2ppppp/1p6/2p5/2P5/2N1PbP1/PP1P1P1P/R1BQK2R w KQkq -,d1c2 f3h1 d2d4 e7e6 d4d5 g8f6 e3e4 e6d5 e4d5 f8d6
r1bqk2r/1ppp1ppp/p1n2n2/2b1p3/2P1P3/P2P1N2/1P3PPP/RNBQKB1R w KQkq -,b2b4 c5a7 f1e2 d7d6 c1e3 c8g4 b1d2 g4d7 h2h3 a7e3
