8/8/2k5/3Q4/3K4/7b/8/8 b - -,f7f6 f3d4 c6d4 b3d4 f6e5 d1a4 d8d7 a4d7 e8d7 d4f3
rnb2b1B/ppk2p1p/2p5/8/4P3/8/P4PPP/R3K1NR b KQ -,c6c5 h8e5 c7b6 e1a1 b8c6 e5f6 c8e6 c1b1 f8h6 g1e2
r1bqkb1r/ppp2ppp/2np1n2/4p3/2B1P3/3P1Q1P/PPP2PP1/RNB1K1NR b KQkq -,c6d4 f3d1 d6d5 e4d5 b7b5 c4b3 a7a5 c2c3 a5a4 c3d4
rnbqk2r/ppp2pp1/4p2p/3pP3/3Pn3/8/PPPB1PPP/R2QKBNR b KQkq -,c8d7 d2e3 c7c5 f2f3 c5d4 e3d4 e4g5 h2h4 g5h7 f3f4
rnbqkbnr/2p1pppp/p7/1p1P4/P1p1P3/2N2N2/1P3PPP/R1BQKB1R b KQkq -,g8f6 a4b5 e7e5 f1c4 f8b4 b5a6 e8h8 a6a7 b8d7 d1c2
r1bqkb1r/pp2pppp/2np1n2/8/2PP1B2/5N2/PP3PPP/RN1QKB1R b KQkq -,d6d5 h2h3 d5c4 f1c4 e7e6 e1h1 f8d6 f4g5 h7h6 g5h4
r1bqk2r/ppp1nppp/2n5/4P3/1bPp1B2/P4N2/1P1NPPPP/R2QKB1R b KQkq -,b4a5 b2b4 c6b4 a3b4 a5b4 g2g3 h7h6 f1g2 a7a5 e1h1
r1bqkb1r/pp2pppp/2np1n2/8/3P1B2/2N2N2/PPP2PPP/R2QKB1R b KQkq -,c6b4 d4d5 e7e5 d5e6 f7e6 f1b5 b4c6 d1d2 f8e7 e1a1
8/8/3B4/8/8/5K2/5N2/6k1 b - -,c6b4 d4d5 e7e5 d5e6 f7e6 f1b5 b4c6 d1d2 f8e7 e1a1
r1bqkb1r/pp2pppp/2np1n2/8/3P1B2/2P2N2/PP3PPP/RN1QKB1R b KQkq -,a7a6 f1e2 d8c7 d4d5 e7e5 d5e6 f7e6 c3c4 f8e7 b1c3
8/8/8/8/4N3/4K3/7B/3k4 b - -,a7a6 f1e2 d8c7 d4d5 e7e5 d5e6 f7e6 c3c4 f8e7 b1c3
8/8/3B4/8/8/2k1K3/3N4/8 b - -,a7a6 f1e2 d8c7 d4d5 e7e5 d5e6 f7e6 c3c4 f8e7 b1c3
8/8/8/8/1B6/4K3/2kN4/8 b - -,a7a6 f1e2 d8c7 d4d5 e7e5 d5e6 f7e6 c3c4 f8e7 b1c3
8/8/8/8/2N5/3K4/3B4/2k5 b - -,a7a6 f1e2 d8c7 d4d5 e7e5 d5e6 f7e6 c3c4 f8e7 b1c3
8/8/8/8/2N5/2K5/3B4/1k6 b - -,a7a6 f1e2 d8c7 d4d5 e7e5 d5e6 f7e6 c3c4 f8e7 b1c3
7Q/8/8/1p4K1/1P6/1k6/8/8 b - -,a7a6 f1e2 d8c7 d4d5 e7e5 d5e6 f7e6 c3c4 f8e7 b1c3
r2qkbnr/pp1nppp1/2p4p/3pPb2/3P4/2NB1N2/PPP2PPP/R1BQK2R b KQkq -,f5e6 h2h3 g7g5 c3e2 d8c7 h3h4 g5g4 f3g1 h6h5 e2f4
rnbqkbnr/pp3ppp/8/2p5/3P4/2N2N2/PP1P1PPP/R1BQKB1R b KQkq -,f8e7 d4c5 e7c5 d2d4 c5b6 f1c4 g8f6 d1e2 d8e7 e2e7
r1bqkb1r/pp1ppp1p/2n3p1/4P2n/2Q3P1/5N2/PPP2P1P/RNB1KB1R b KQkq -,h5f6 e5f6 d7d5 c4a4 e7f6 c1e3 c8d7 f1g2 f8b4 c2c3
rn1qkb1r/pp3ppp/2p1pnb1/3p4/3P1B1P/2NBPN2/PPP2PP1/R2QK2R b KQkq -,f8b4 a2a3 b4e7 f3e5 g6d3 e5d3 h7h5 d1e2 b8d7 f2f3
r1bqkbnr/pp2p1pp/2n2p2/3p4/3PP3/2N2N2/PP3PPP/R1BQKB1R b KQkq -,e8f7 e4d5 c6b4 f1c4 b7b5 c3b5 b4d5 b5c7 e7e6 c7a8
rnbqkbnr/ppp2ppp/4p3/1B6/8/2N2Q2/PPPP1PPP/R1B1K1NR b KQkq -,c8d7 f3b7 a7a6 g1f3 a6b5 b7a8 b5b4 c3e2 f8d6 d2d4
r1bqkb1r/1pp2ppp/p1np3n/4p1N1/2B1P3/2NP4/PPP2PPP/R1BQK2R b KQkq -,c8d7 d1f3 f7f6 g5h7 h6g4 f3h3 g7g6 c3d5 c6d4 h7f6
r1b1kbnr/pp2pppp/2n5/2Pq4/8/5N2/P1PP1PPP/RNBQKB1R b KQkq -,c6d4 b1c3 d5c5 a1b1 g8f6 f3d4 c5d4 f1b5 c8d7 d1f3
r1bq1rk1/p1pp1ppp/1pn2n2/2b1p3/1PB1P3/2PP1N2/P4PPP/RNBQ1RK1 b - -,c5b4 c3b4 c6b4 f3e5 d7d5 e4d5 b6b5 c4b3 a7a5 a2a3
rnbqk2r/pp1p1ppp/2p2n2/4p3/2P1P3/2BP4/PP3PPP/R2QKBNR b KQkq -,a7a5 c3e5 d7d5 d1f3 d8e7 e5f6 g7f6 f3e3 d5c4 d3c4
r1bqkb1r/ppp2ppp/4pn2/n7/3P4/2NBPN2/PP3PPP/R1BQK2R b KQkq -,b7b6 e1h1 f8e7 b2b4 a5c6 a2a3 c8b7 c1b2 e8h8 d1c2
r2qk2r/ppp2ppp/2nbpn2/3p4/2PP2b1/4PN2/PP1NBPPP/R1BQ1RK1 b kq -,a7a6 a2a3 f6e4 h2h3 g4f5 c4c5 d6e7 d2e4 d5e4 f3d2
r1bqk2r/pppp1ppp/2n2n2/4p3/1bB1P3/P1N2N2/1PPP1PPP/R1BQ1RK1 b kq -,b4a5 d2d4 d7d6 d4e5 c6e5 f3e5 d6e5 d1d8 e8d8 c4f7
r1bqk2r/pppp1ppp/2n2n2/4p3/2B1P3/P1P2N2/1PP2PPP/R1BQ1RK1 b kq -,d7d6 h2h3 e8h8 c4d3 h7h6 c1e3 a7a5 f3d2 b7b6 d1e2
rnb1kb1r/ppp2ppp/8/4N3/2B1n3/8/PPP2PPP/RNBK3R b kq -,e4f2 d1e2 f7f6 c4f7 e8e7 e2f2 f6e5 f7d5 c7c6 d5b3
r1bqkb1r/ppp2ppp/2n1pn2/3pN3/3PP3/2N5/PPP2PPP/R1BQKB1R b KQkq -,c6e5 d4e5 f6e4 c3e4 d5e4 f1b5 c7c6 d1d8 e8d8 b5e2
r1bqkb1r/pp1npppp/2p5/8/3PN3/8/PPP2PPP/R1BQKB1R b KQkq -,g7g6 f1c4 d7b6 c4b3 c8f5 e4g3 e7e6 e1h1 a7a5 a2a4
rnbqkbnr/ppp2ppp/4p3/8/3pN3/3P1N2/PPP1PPPP/R1BQKB1R b KQkq -,c7c5 e2e3 b8c6 e3d4 c5d4 c2c3 f7f5 e4d2 f8e7 c3d4
8/8/2k1Q3/8/8/2K5/8/8 b - -,g8f6 c2c3 f6e4 d3e4 d4c3 d1d8 e8d8 b2c3 b8d7 c1f4
r2qkb1r/ppp1pppp/5n2/3pBb2/3P4/2P5/PP2PPPP/RN1QKB1R b KQkq -,f6d7 e5g3 h7h5 h2h4 e7e6 e2e3 d7f6 f1d3 f8d6 g3d6
rnbqk2r/ppp2pbp/3p1np1/4P1B1/2P1P3/2N5/PP3PPP/R2QKBNR b KQkq -,e8h8 e5f6 g7f6 g5f6 d8f6 d1d2 c8e6 f2f4 b8d7 f1e2
rnb1kbnr/pp3ppp/4p3/2pq4/3P4/3B1N2/PPP2PPP/RNBQK2R b KQkq -,d5d7 d4c5 f8c5 c1f4 g8f6 b1c3 e8h8 d1e2 b8c6 c3e4
rnb1kbnr/ppq2ppp/2p5/4p3/4P3/5NP1/PPP2PBP/RNBQK2R b KQkq -,g8f6 e1h1 f8c5 f3e1 c8g4 d1d2 e8h8 e1d3 f8d8 d2e1
r1bqkb1r/1p1pnppp/p1n1p3/2p5/2B1PB2/2NP1N2/PPP2PPP/R2QK2R b KQkq -,e7g6 f4g3 b7b5 c4b3 f8e7 a2a4 b5b4 c3e2 c6a5 b3a2
rnbq1rk1/ppp1bppp/4pn2/1N1p4/2PP1B2/4P3/PP3PPP/R2QKBNR b KQ -,e7b4 b5c3 c7c5 g1f3 d8a5 d1b3 d5c4 f1c4 b7b5 c4e2
rB1qkbnr/pp2pppp/8/2pp1b2/3P4/4P3/PPP2PPP/RN1QKBNR b KQkq -,c5d4 b8f4 d8a5 d1d2 a5d2 b1d2 d4e3 f1b5 e8d8 f2e3
rnbq1rk1/ppp2ppp/3Bpn2/3p4/2PP4/2N1PN2/PP3PPP/R2QKB1R b KQ -,b8d7 d6f8 d7f8 f3e5 b7b6 d1f3 f8g6 c4d5 e6d5 f1e2
rnbqkbnr/ppp3pp/8/4Np2/4p3/5P2/PPPPQ1PP/RNB1KB1R b KQkq -,d8d4 f3f4 b8c6 e5c6 b7c6 b1c3 g8f6 e2c4 d4d6 d2d3
r1bqk1nr/ppp2ppp/2np4/4p3/4P3/2PB1N2/PPP2PPP/R1BQ1RK1 b kq -,g8f6 h2h3 e8h8 f3h2 c8e6 d1e2 h7h6 e2f3 f6d7 f3g3
rnbqk2r/ppp2ppp/3b1n2/3p4/3P4/4PNP1/PP3P1P/RNBQKB1R b KQkq -,h7h6 f1g2 e8h8 f3e5 c8f5 e1h1 f8e8 f2f4 d8c8 b1c3
rnb1kb1r/ppp2ppp/4p3/3q4/8/2N2Q2/PPPP1PPP/R1B1K1NR b KQkq -,d5f3 g1f3 b8c6 c3b5 e8d7 d2d4 a7a6 b5c3 c6b4 e1d1
r1bqkbnr/p3pppp/2p5/2p5/3pPP2/3P4/PPP1N1PP/R1BQK1NR b KQkq -,a7a5 g1f3 a5a4 e1h1 g7g6 c1d2 g8f6 b2b3 f8g7 d1e1
2kr3r/ppq2ppp/2p1p3/3nPb2/2B3P1/P7/1PPBQP1P/2KR3R b - -,g7g6 g4f5 g6f5 d2g5 d8d7 c1b1 h7h6 g5c1 d5b6 c4b3
rnbqkbnr/pp2pppp/8/1Bpp4/8/1P2P3/P1PP1PPP/RNBQK1NR b KQkq -,d8d7 b5d7 c8d7 g1f3 g8f6 e1h1 b8c6 c2c4 d5d4 f3g5
r1bqk2r/1ppp1ppp/p1n2n2/b2Np3/B3P3/5N2/PPPP1PPP/R1BQ1RK1 b kq -,b7b5 a4b3 c8b7 d2d4 f6d5 b3d5 e5d4 c1g5 f7f6 g5h4
r1bqkbnr/pp1ppppp/8/2p5/1n2P3/B4N2/P1PP1PPP/RN1QKB1R b KQkq -,d7d6 a3b4 c5b4 f1b5 c8d7 b5d7 d8d7 a2a3 b4a3 e1h1
r1bqkbnr/pp1ppppp/8/2p5/1n1PP3/5N2/P1P2PPP/RNBQKB1R b KQkq -,c5d4 c2c3 d4c3 b1c3 e7e6 f1e2 g8f6 e1h1 f8e7 a2a3
8/8/2n1Q3/2k2K2/8/8/8/8 b - -,c6a5 f5e4 a5c4 e6d5 c5b4 e4d4 c4b2 d5b7 b4a3 b7b5
8/8/8/8/2Q1K3/8/1p6/2k5 b - -,c6a5 f5e4 a5c4 e6d5 c5b4 e4d4 c4b2 d5b7 b4a3 b7b5
rnbqkb1r/ppp2ppp/3pp1n1/8/3PP3/2N1BN2/PPP2PPP/R2QKB1R b KQkq -,b8d7 h2h4 a7a6 d1d2 b7b5 h4h5 g6e7 e1a1 h7h6 c1b1
rnbqk2r/ppp1bppp/3pp1n1/8/3PP3/2NBBN2/PPP2PPP/R2QK2R b KQkq -,a7a6 h2h4 g6h4 f3h4 e7h4 e4e5 h4e7 d1g4 g7g6 e3h6
r1bqkbnr/pppp2pp/4p1n1/8/4PP2/4B3/PPP3PP/RN1QKBNR b KQkq -,g8f6 b1d2 b7b6 g1h3 f8c5 e3c5 b6c5 d1f3 a8b8 e1a1
rnbqkb1r/ppp1pp1p/3p1np1/6B1/3P4/5N2/PPP1PPPP/RN1QKB1R b KQkq -,f6e4 g5h4 c7c5 b1d2 e4d2 d1d2 c5d4 d2d4 f7f6 e2e4
r1bqk2r/pppp1ppp/2n2n2/4N3/1b2PP2/2N5/PPPP2PP/R1BQKB1R b KQkq -,c6e7 f1d3 e8h8 e1h1 d7d5 e4d5 e7d5 c3d5 f6d5 d3c4
rn1qk2r/p1ppbppp/bp2pn2/6B1/2PP4/2N1PN2/PP3PPP/R2QKB1R b KQkq -,e7b4 g5h4 h7h6 d1c2 b4c3 c2c3 a6b7 d4d5 e8h8 h4f6
r1bqkb1r/pp1n1ppp/4p3/2pN4/3P4/4PN2/PP3PPP/R1BQKB1R b KQkq -,a7a6 d5c3 b7b5 f1d3 f8e7 e1h1 e8h8 g1h1 a8b8 d1c2
rn1qkbnr/pbpp1ppp/1p2p3/8/8/1P1P1N2/PBP1PPPP/RN1QKB1R b KQkq -,a7a6 g2g3 g8f6 f1g2 f8e7 e1h1 d7d5 c2c4 e8h8 e2e3
rn1qk1nr/pbppppbp/1p4p1/8/3PP3/2NQ1N2/PPP2PPP/R1B1KB1R b KQkq -,e7e6 h2h4 h7h6 c1f4 d7d6 e1a1 b8d7 e4e5 d6e5 f3e5
r1bqkb1r/p1pp1ppp/2p5/4P3/4n3/2N5/PPP2PPP/R1BQKB1R b KQkq -,f7f5 c3e4 f5e4 d1d4 d8e7 d4e4 d7d5 e4e3 e7b4 c2c3
8/8/8/8/6k1/2BBK3/8/8 b - -,f7f5 c3e4 f5e4 d1d4 d8e7 d4e4 d7d5 e4e3 e7b4 c2c3
rnbq1rk1/ppp2ppp/3p1n2/2b5/2N1P3/3B4/PPPP1PPP/RNBQ1RK1 b - -,b8c6 c4e3 f8e8 b1c3 c5d4 f1e1 a7a6 a2a4 c6b4 d3e2
2K5/3R4/4k3/8/8/8/8/8 b - -,b8c6 c4e3 f8e8 b1c3 c5d4 f1e1 a7a6 a2a4 c6b4 d3e2
r1bqk1nr/pp2ppbp/2np2p1/8/3NP3/1B2B3/PPP2PPP/RN1QK2R b KQkq -,a8b8 b1c3 g8f6 f2f3 c6a5 d1d2 h7h5 e1a1 c8d7 h1e1
r1bqkb1r/pp1p1ppp/2n2n2/2p1p3/4P3/1P1P4/PBPN1PPP/R2QKBNR b KQkq -,d7d5 e4d5 f6d5 g2g3 c8e6 f1g2 d8d7 d2c4 f7f6 d1d2
r1bqkb1r/ppp1pppp/5n2/3P4/1nB5/P1N5/1PPP1PPP/R1BQK1NR b KQkq -,d8d5 c3d5 b4d5 c4b3 c7c6 g1e2 c8f5 d2d4 e8a8 e1h1
rnbk1b1r/ppp2ppp/8/4P1B1/2P1p3/8/PP2PPPP/R3KBNR b KQ -,f7f6 e5f6 f8b4 e1d1 g7g6 e2e3 h7h6 g5h4 d8e8 h4g3
8/8/8/3K4/4BB2/2k5/8/8 b - -,f7f6 e5f6 f8b4 e1d1 g7g6 e2e3 h7h6 g5h4 d8e8 h4g3
r1bqkbnr/3p1ppp/p1n1p3/1pp5/4P3/P1N2N2/1PPPBPPP/R1BQ1RK1 b kq -,f8d6 d2d4 c5d4 f3d4 c6d4 d1d4 d8c7 g1h1 g8f6 f2f4
8/6k1/2K5/6Q1/8/8/8/8 b - -,f8d6 d2d4 c5d4 f3d4 c6d4 d1d4 d8c7 g1h1 g8f6 f2f4
rn2kbnr/ppp1p1pp/8/5b2/8/3B4/PPP2PPP/RNBK2NR b kq -,f5d3 c2d3 b8c6 g1f3 e8a8 d1e2 h7h6 c1e3 g7g5 b1c3
rnbqk1nr/ppp2ppp/3p4/2b1p3/5P2/1P2P3/PBPP2PP/RN1QKBNR b KQkq -,g8f6 f4e5 d6e5 b2e5 b8c6 f1b5 c8d7 e5b2 a7a6 b5c6
r1bqk1nr/pp1p1pb1/2n3pp/2p1p3/2B1P3/2NP4/PPP2PPP/R1BQNRK1 b kq -,g8e7 f2f4 e5f4 c1f4 d7d6 c3b5 e8h8 b5d6 c8e6 e1f3
rnb1kbnr/ppp1p1pp/8/5P2/8/8/PPP2PPP/RNBK1BNR b kq -,c8d7 g1f3 b8c6 f1d3 c6b4 f3d4 b4d3 c2d3 g7g6 d4e6
rn1qk1nr/pbppppbp/1p4p1/8/5P2/5NP1/PPPPP1BP/RNBQ1RK1 b kq -,g8h6 d2d4 e7e6 c2c4 e8h8 b1c3 d7d5 f3e5 f7f6 e5d3
r1bqkbnr/5ppp/p1p1p3/2ppN3/4P3/2NP4/PPP2PPP/R1BQK2R b KQkq -,f8d6 f2f4 g8e7 e5f3 f7f6 e4e5 d6b8 e1h1 e8h8 e5f6
r1bqk2r/pppnppbp/5np1/3p2B1/3P4/3BPN2/PPPN1PPP/R2QK2R b KQkq -,a7a6 b2b4 h7h6 g5h4 a6a5 a2a3 e8h8 e1h1 f8e8 h4g3
r2qkbnr/pppbpppp/2n5/1B6/3Pp3/2N2P2/PPP3PP/R1BQK1NR b KQkq -,e4f3 g1f3 e7e6 d1e2 a7a6 b5c4 f8e7 c1f4 g8f6 e1a1
r1bqkb1r/pp3ppp/2n1pn2/2pP4/8/1BN2N2/PPPP1PPP/R1BQK2R b KQkq -,c6b4 d5e6 c8e6 b3e6 f7e6 d2d3 f8d6 c3e4 b4c6 c2c3
r1bqkb1r/ppp2ppp/5n2/3p4/3Bp3/1P2P3/P1PPBPPP/RN1QK2R b KQkq -,c8f5 d2d3 f8d6 b1d2 e8h8 d3e4 f6e4 d2e4 f5e4 e1h1
r1bqkb1r/pp1n1ppp/2pppn2/8/2PPP3/2NB1N2/PP3PPP/R1BQK2R b KQkq -,a7a5 h2h3 e6e5 c1e3 d8c7 e1h1 f8e7 a1c1 e8h8 f3h2
rnbqkb1r/pppp1p1p/5np1/4p3/4P3/2PP1N2/PP3PPP/RNBQKB1R b KQkq -,f8g7 f3e5 d7d5 e4d5 f6d5 e5f3 e8h8 f1e2 c7c5 e1h1
r1bqkb1r/pppp1p1p/2n2np1/4p3/4P3/2PPBN2/PP3PPP/RN1QKB1R b KQkq -,d7d5 d1c2 f8g7 f1e2 e8h8 e1h1 h7h6 a2a4 c8e6 b2b4
rnbqkb1r/3ppppp/p4n2/1pp5/4P3/2N2N2/PPPPBPPP/R1BQK2R b KQkq -,e7e6 e4e5 f6g8 d2d4 c8b7 d4d5 b5b4 d5e6 d7e6 d1d8
r1bqkbnr/pp5p/2n1pp2/2pp4/3P3B/5N2/PPP2PPP/RN1QKB1R b KQkq -,f8g7 d4c5 g8e7 f1b5 d8a5 b1c3 a7a6 b5a4 e8h8 e1h1
8/8/8/8/5k2/6p1/8/4K3 b - -,d8b6 d4c5 f8c5 f1d3 e6e5 b1c3 c8e6 e1h1 c5e7 f1e1
r2qkbnr/pppn2pp/3pp3/4p3/4P3/2NP1N2/PPP2PPP/R1BQK2R b KQkq -,h7h6 d3d4 a7a6 d1e2 d8f6 c1e3 g8e7 e1h1 e8a8 b2b4
rnbqkb1r/p1p1pppp/1p1p1n2/3P4/4P3/5P2/PPP3PP/RNBQKBNR b KQkq -,c7c6 c2c4 e7e6 b1c3 f8e7 g1e2 a7a6 a2a4 c6d5 c4d5
r1b1kbnr/2p1qppp/p1Np4/8/4PP2/8/PPPP2PP/RNBQK2R b KQkq -,e7e6 d1e2 d6d5 e4d5 e6e2 e1e2 g8e7 c6e7 f8e7 d2d3
rnbqk2r/ppp2pp1/3b1p1p/8/2BP4/2N1P3/PP3PPP/R2QK1NR b KQkq -,e8h8 g1f3 b8d7 e1h1 f6f5 f1e1 c7c6 a2a3 d7f6 f3e5
r1bq1rk1/ppp1ppbp/2np1np1/6B1/2PPP2P/2N2N2/PP3PP1/R2QKB1R b KQ -,h7h6 d4d5 h6g5 h4g5 f6d7 d5c6 b7c6 f3d4 d7c5 d4c6
rnbqkbnr/ppp2ppp/3pp3/8/1PP5/8/PB1PPPPP/RN1QKBNR b KQkq -,b7b6 g2g3 c8b7 g1f3 g8f6 f1g2 f8e7 e1h1 e8h8 d2d3
r1bq3r/pppp1kpp/2n5/2bQP3/6n1/5N2/PB3PPP/RN3RK1 b - -,f7e7 d5c5 d7d6 e5d6 c7d6 c5g5 e7e8 g5g7 h8f8 f1e1
rn1qkbnr/pp4p1/2p1pP2/3p1bBp/2PP3P/8/PP3PP1/RN1QKBNR b KQkq -,d8b6 f1d3 g8f6 d3f5 e6f5 b1c3 b6b2 g1e2 f8b4 e1h1
r3kb1r/p2bpp2/2pp3p/q5p1/3NP1n1/1RN3B1/P1PQ1PPP/5RK1 b kq -,f8g7 b3b7 g4e5 f1b1 a8d8 d4f5 g7f6 b1b4 d7f5 e4f5
r1bqk1nr/pp1pppbp/2n3p1/2p5/4P3/2NP2P1/PPPB1P1P/R2QKBNR b KQkq -,a8b8 a2a4 a7a6 d1c1 d7d6 f1g2 b7b5 a4b5 a6b5 g1f3
r1bq1rk1/pppp1ppp/2n2n2/2b1p1B1/4P3/3P1NP1/PPP2PBP/RN1QK2R b KQ -,h7h6 g5f6 d8f6 b1c3 c6e7 c3a4 d7d6 e1h1 a7a5 a4c5
r1bqk2r/pp1pppbp/2n2np1/2p5/4P3/2NP1NP1/PPPB1P1P/R2QKB1R b KQkq -,d7d5 e4d5 f6d5 f1g2 d5c7 d1c1 c8g4 e1h1 e8h8 h2h3
r1bqkb1r/pp2pppp/2n2n2/2ppP3/8/2N2NP1/PPPP1P1P/R1BQKB1R b KQkq -,f6d7 f1g2 e7e6 e1h1 g7g5 h2h4 g5h4 d2d4 c5d4 c3b5
r1bqkb1r/pp2pppp/2n5/2p5/2B5/2P2N2/P1PP1PPP/R1BQ1RK1 b kq -,c6a5 c4b5 c8d7 d1e2 a7a6 b5d7 d8d7 f1d1 e7e6 d2d4
r1bq1rk1/pppnppbp/3p1np1/8/1PPP4/P1N1PN2/5PPP/R1BQKB1R b KQ -,a7a5 c1b2 e7e5 f1e2 c7c5 d4c5 d6c5 b4a5 e5e4 f3d2
rnbqkb1r/ppp2ppp/4pn2/8/2B1N3/5Q2/PPPP1PPP/R1B1K1NR b KQkq -,b8c6 e4f6 g7f6 c4b5 c8d7 g1e2 d8e7 c2c3 e6e5 e1h1
r1bqkb1r/ppp3pp/2n2n2/3ppP2/6P1/3P1N1P/PPP2P2/RNBQKB1R b KQkq -,c8d7 f1g2 d8e7 b1c3 e8a8 e1h1 h7h6 f3h4 d7e8 f1e1
rnbqk2r/pppp1ppp/5n2/8/3P4/4P3/PP1Q1PPP/RN2KBNR b KQkq -,d7d5 f1d3 e8h8 b1c3 b7b6 g1f3 c7c5 a1d1 c8b7 e1h1
r4r1k/pp2Npbp/3pbnp1/8/2P1P3/8/PP1BBPPP/R4RK1 b - -,f6e4 d2e3 g7b2 a1b1 b2f6 b1b7 e4c3 e2d3 c3a2 e3a7
r1bqk1nr/pppp1ppp/2n5/2b1P3/2P5/2N5/PP2PPPP/R1BQKBNR b KQkq -,a7a5 g1f3 g8e7 c1g5 e8h8 e2e3 d7d6 e5d6 c5d6 g5h4
rnbqk2r/1p2ppbp/p1pp1np1/8/2PPP3/2NB1N1P/PP3PP1/R1BQK2R b KQkq -,e8h8 c1e3 b8d7 e1h1 e7e5 d4d5 c6d5 c4d5 f6h5 d3c2
rn1qkbnr/pp3ppp/4p3/3p4/3P2b1/2N3P1/PP2PPBP/R1BQK1NR b KQkq -,b8c6 f2f3 g4h5 g1h3 g8f6 h3f4 h5g6 e1h1 d8b6 e2e3
r1bqk2r/ppp2ppp/2np1n2/2b1p3/P1B1P3/5N2/1PPP1PPP/RNBQR1K1 b kq -,h7h6 c2c3 a7a6 b2b4 c5a7 d2d3 e8h8 h2h3 c6e7 b1d2
rn2kb1r/pp2pppp/8/2pq4/6b1/5N2/PPPPBPPP/R1BQ1RK1 b kq -,f7f6 h2h3 g4h5 c2c4 d5d7 b2b4 e7e5 b4c5 f8e7 c1a3
rnbqkbnr/pp2pppp/8/2pp4/3PPP2/8/PPP3PP/RNBQKBNR b KQkq -,d5e4 d4c5 d8d1 e1d1 b8c6 b1c3 c8f5 f1b5 e7e5 b5c6
rn2kbnr/ppp1p1pp/8/5b2/8/2N5/PPP2PPP/R1BK1BNR b kq -,b8c6 g1f3 e8a8 c1d2 g8f6 f1b5 c6b4 f3e5 f5c2 d1c1
r1bqk1nr/ppp1ppbp/2n3p1/3pP3/3P4/2N1B3/PPP2PPP/R2QKBNR b KQkq -,c8f5 d1d2 d8d7 f2f4 e7e6 g1f3 g8e7 h2h3 h7h5 f1e2
rnbqkb1r/ppp1pppp/3p1n2/1B6/4P3/8/PPPP1PPP/RNBQK1NR b KQkq -,c7c6 b5e2 f6e4 g1f3 c8f5 d2d3 e4f6 f3h4 f5d7 d3d4
rnb1kbnr/pp1p1ppp/2p1p3/q7/3P1B2/2P2N2/PP2PPPP/RN1QKB1R b KQkq -,g8f6 b1d2 d7d5 e2e3 a5b6 d1c2 c6c5 a2a4 f8d6 a4a5
r1bqkbnr/1p1npppp/p2p4/2p5/3PP3/2P1BN2/PP3PPP/RN1QKB1R b KQkq -,b7b6 f1c4 e7e6 d4d5 e6e5 c4d3 g8e7 e1h1 e7g6 a2a4
rn1qk2r/ppp2ppp/3bpn2/3p1bB1/3P4/2N1PP2/PPP3PP/R2QKBNR b KQkq -,h7h6 g5f6 d8f6 f1d3 f5d3 d1d3 f6h4 e1f1 b8c6 c3b5
rnbqkb1r/pp1npppp/8/2ppP3/3P1P2/2N2N2/PPP3PP/R1BQKB1R b KQkq -,d8a5 e5e6 f7e6 c1d2 b8c6 c3d5 a5d8 d5c3 c6d4 c3e4
2b3k1/4ppbp/3p1np1/1N6/4P3/1P3P2/r2BB1PP/3R2K1 b - -,c8e6 b5c3 a2b2 e2c4 f6d7 c3d5 g7d4 g1f1 e6d5 e4d5
rnb1kbnr/ppp1p1pp/8/5p2/4P3/5N2/PPP2PPP/RNBK1B1R b kq -,c8d7 f3e5 f5e4 f1c4 g8f6 b1c3 b8c6 c4f7 e8d8 e5d7
r1bqk1nr/ppp2pp1/2np3p/2b1p3/4P3/2PP1N2/PP2BPPP/RNBQ1RK1 b kq -,c5b6 b2b4 g8f6 a2a4 a7a6 h2h3 c8e6 b1d2 e8h8 f1e1
rnb1kbnr/1pqp1ppp/p3p3/2p5/4P3/5N2/PPPPBPPP/RNBQ1RK1 b kq -,b7b5 a2a4 b5b4 c2c3 g8f6 e4e5 f6d5 d2d4 c5d4 c3d4
rnbqkbnr/ppp2ppp/8/3p4/3Pp3/2P1P2N/PP3PPP/RNBQKB1R b KQkq -,c8h3 g2h3 c7c6 c3c4 f8b4 b1c3 g8f6 d1b3 d8e7 a2a3
r2qk2r/ppp1bppp/2np1n2/4p3/3PP1b1/2PBBN2/PP1N1PPP/R2QK2R b KQkq -,g4c8 h2h3 e8h8 e1h1 f8e8 d4d5 c6b8 b2b4 e7f8 a2a3
rnbqkbnr/1p1p1ppp/p3p3/8/4P3/2N5/PPP2PPP/R1BQKBNR b KQkq -,d7d6 a2a4 g8f6 g1f3 d8c7 c1e3 b8c6 f1e2 f8e7 e1h1
rnbqkbnr/ppp3pp/4pp2/3pP3/3P1B2/5N2/PPP2PPP/RN1QKB1R b KQkq -,g7g5 f4e3 g5g4 f3d2 f6e5 d4e5 b8c6 f2f4 g4f3 d2f3
8/4P2N/1k3K2/7r/8/8/8/8 b - -,b6a5 e7e8q h5h4 e8e1 h4b4 h7f8 a5a4 f8e6 a4b3 e6c5
r1bqk1nr/ppp2ppp/2nbp3/3p4/2PP4/P3PN2/1P3PPP/RNBQKB1R b KQkq -,a7a5 b1d2 f7f5 c4c5 d6e7 a1b1 g8f6 b2b4 a5b4 a3b4
r1bq1rk1/ppp1ppbp/2np1np1/8/2PPP2P/2NB1N2/PP3PP1/R1BQK2R b KQ -,e7e5 d4d5 c6d4 c3e2 d4f3 g2f3 f6h5 e2g3 h5f4 h4h5
